Date,CL,HO,HU,NG,LMAH,HG,GC,LMZS,SI,LMPB,PL,LMNI,LMSN,PA,W,C,CT,S,LC,KC,RR,BO,LH,SB,JE,CC,OL,JN,LB,WA,RS,JO,O,ZH,SM
19980602,14.84,39.44,50.31,2.156,1347,74.35,290.6,1046,5.168,553,364.5,4650,5830,264.75,287.25,240.5,73.1,621.5,65.8,124.85,10.705,25.93,62.625,8.26,11820,1626,689,99.9,264.5,132.3,414.5,103.25,132.25,4305,159.1
19980603,14.81,38.72,49.75,2.106,1368,76.2,292.7,1053,5.178,553,358,4710,5980,260,281.25,238,72.76,619,65.2,125.25,10.75,26.21,62.2,8.25,11890,1634,672,97,271,132,419.1,103.65,130.25,4305,157.5
19980604,15.12,39.5,49.89,2.02,1359,75.2,293.2,1051,5.22,543,362.7,4645,5980,299.5,282.25,239.75,73.31,618.75,65.3,125.2,10.675,25.92,62.25,8.13,11860,1614,664,97,277,130.6,420.8,104.2,130.25,4299,155
19980605,15.07,39.33,49.56,2.027,1345,75.55,291.2,1051,5.273,543,359.9,4630,5955,297,280.25,237,73.27,616.25,64.525,125.6,10.655,25.64,62.525,8.07,11850,1600,664,96.9,284.2,129.8,415,103.75,129.25,4265,154.7
19980608,14.55,39.1,48.25,1.976,1346,76.2,296,1032,5.418,541,364.2,4640,5975,312.05,275.5,232.5,75.39,611.25,64.325,119.85,10.58,25.61,62.95,7.86,11950,1588,664,97.1,282.8,131,412.2,105.15,121.5,4205,154.2
19980609,13.85,38.57,47.04,1.938,1336,76.25,293.2,1038,5.32,544,359,4645,6050,305.5,278,232,72.96,609,65.575,121.55,10.58,25.77,63.175,7.55,11930,1619,678,94.8,274.9,133.5,415.5,103,121.5,4221,153.7
19980610,13.48,38.83,46.16,1.93,1344,77.9,292.9,1036,5.318,545,357.3,4580,6060,272.15,278.25,231.75,72.31,613.5,65.975,122.45,10.68,26.18,62.65,7.36,11920,1612,687,93.9,280,134.8,418.8,104.2,122.25,4199,152.7
19980611,12.75,38.05,46.03,1.97,1335,76.1,286.7,1032,5.155,546,350.8,4580,6145,267.2,277.75,232,74.3,608.75,65.475,124.05,10.845,25.98,61.95,7.71,11990,1598,674,95,290,134.3,420.5,105,122,4195,152.6
19980612,12.59,38.12,46.3,2.035,1326,75.1,285.3,1021,5.103,538,349,4530,6150,277.6,279.25,236.25,73.94,613.75,65.35,121.75,10.805,25.86,61.975,7.45,12200,1594,670,95.2,292.9,132.5,420.2,104.35,123.25,4151,154.7
19980615,11.56,36.7,44.94,2.1,1319,73,284.6,1018,5.078,532,347.5,4390,6050,274,274.5,232.75,74.66,608.75,65.525,119.95,10.68,25.18,62.575,7.59,12250,1606,690,97.8,291.3,131.7,410.6,103.95,120.25,4150,153.8
19980616,11.98,36.97,45.93,1.989,1316,73.25,288.1,1022,5.183,535,355.9,4405,6015,274.9,277,237.25,74.16,617,65.075,116.95,10.56,25.32,62.8,7.6,12180,1609,700,96.9,282.8,132.7,412.2,103.5,120.75,4149,158.3
19980617,12.6,37.32,46.51,2.174,1344,74.7,293,1047,5.365,544,360.9,4495,5910,296,283.75,244.5,73.31,625.5,64.3,118.05,10.42,25.17,62.175,7.98,12270,1624,700,94.9,292.8,134.5,412,102.5,122,4095,162.2
19980618,11.77,36.91,45.84,2.144,1344.5,73.95,292.8,1038,5.26,538,358.2,4470,5720,296.2,283.75,245.5,74.5,631,63.45,117.95,10.36,25.33,62.15,7.99,12100,1601,700,92.5,297.6,133.6,412.7,101.3,120.75,4060,163.4
19980619,11.84,37.4,45.78,2.284,1358,75.4,299,1041,5.352,539,363,4545,5655,300.55,289,253.5,75.14,652,63.6,113.75,10.4,25.5,62.6,7.97,12020,1582,633,92.9,292.5,135.5,415.8,101.15,122.5,4062,170.8
19980622,13.43,38.32,46.9,2.362,1349.5,75.5,295.4,1041,5.325,539,357.9,4475,5680,297,286.5,250.75,78.07,648.25,63.45,112.35,10.35,25.43,61.975,7.89,12200,1543,638,93,292.9,133.5,410.5,104.35,123,4073,169.9
19980623,14.52,39.98,48.27,2.391,1348,74.9,294.8,1040,5.34,541,354.7,4510,5670,306.85,291.25,256.5,79.72,664,65.475,112.15,10.44,25.78,61.1,7.84,12160,1537,637,95.2,289.2,135.4,417,104.95,125,4039,175.3
19980624,14.6,40.45,47.96,2.336,1329,74.4,292.7,1034,5.262,540,352.4,4610,5740,299.4,294.25,259.75,80.6,670.5,65.35,111.6,10.44,25.9,61.05,7.89,12290,1559,628,95,286.5,136.1,413.8,103,131.5,4150,180.7
19980625,14.03,38.8,45.93,2.364,1321,74.25,293.8,1025,5.335,540,354.3,4450,5770,295.2,289,254.25,80.5,659,64.9,114.75,10.2,25.67,60.4,8.22,12020,1536,622,96.2,290.6,135,409,102.4,130.25,3996,174.9
19980626,14.13,38.65,45.8,2.358,1311,73.7,293.7,1031,5.293,538,353.2,4435,5635,289.7,282,250.5,80.74,651.5,64.525,113.1,9.965,25.83,60.35,8.63,12130,1545,612,96.1,292.5,133.1,402,102.75,130.25,3940,169.8
19980629,14.07,38.55,46.04,2.389,1309,73.1,294.9,1014,5.305,544,353,4385,5630,285.5,268.25,238.5,81.9,618.75,65.325,112.3,9.57,24.89,59.85,8.74,12140,1510,617,96.6,296.2,131.1,393,103.6,121.5,3973,159.8
19980630,14.18,38.15,46.42,2.469,1324.5,73.35,298.1,1021,5.507,549,361.6,4385,5555,285.45,276.25,245.25,81.8,640,65.025,111.25,9.49,25.26,57.85,8.46,12140,1523,617,95.7,293.4,133,399.2,103.65,125.25,3947,168.7
19980701,14.37,39.39,48.15,2.45,1312.5,72,297.4,1010,5.449,550,370.5,4230,5500,290.55,273.5,239.5,82,639.5,64.2,112.45,9.66,25.43,57.55,8.4,12280,1554,617,96.5,295.6,133,399.2,103.5,120.5,3930,167.1
19980702,14.5,39.38,48.65,2.439,1298.5,72.5,295,1020,5.304,547,375.6,4240,5470,286.5,268.25,237,81.5,639.25,64.3,110.75,9.77,25.7,57.6,8.58,12310,1574,603,97.8,295.9,131,391,104.45,119.5,3917,166.6
19980703,14.5,39.38,48.65,2.439,1302,72.5,295,1051,5.304,544,375.6,4330,5510,286.5,268.25,237,81.5,639.25,64.3,110.75,9.77,25.7,57.6,8.58,12240,1574,605,98.3,295.9,132.7,398,104.45,119.5,3898,166.6
19980706,13.92,38.01,48.1,2.365,1289.5,71.75,294.3,1034,5.303,533,377.3,4300,5540,286.75,272.75,234.25,81.5,639.75,64.3,113,9.8,25.48,57.95,8.54,12310,1585,610,97.5,287.7,129.7,388,104.75,119.5,3850,164.7
19980707,13.62,37.6,46.92,2.365,1297,72,295.9,1034,5.37,527,386,4255,5510,291.15,276.75,241.5,82.8,655.5,64.3,112.35,9.975,25.89,57.375,8.4,12290,1579,610,98.4,284.5,131.6,388.5,98.85,123.5,3854,169.5
19980708,13.85,37.82,46.79,2.366,1295,71.75,294.2,1039,5.327,526,387.1,4225,5520,289.2,273,243.5,83.19,662.25,64.35,114.9,10.15,25.99,55.85,8.34,12440,1570,591,100,277.4,133.1,387.5,95.75,123.5,3845,171.1
19980709,13.88,37.92,47.15,2.349,1286,71.4,292.5,1030,5.319,529,386.5,4160,5480,291,271.5,238.75,82.68,658.5,63.775,114.75,10.1,25.75,53.85,8.39,12500,1557,593,99.7,278.2,130.7,388,97.9,123,3844,170.6
19980710,13.87,37.52,46.81,2.309,1288,71.85,291.6,1040,5.269,522,387.3,4170,5530,287.25,265.75,233.75,78.19,652.5,62.975,113,9.97,25.5,51.85,8.64,12480,1553,583,100.9,276.3,129.6,389.9,100.7,119.25,3843,167.9
19980713,13.91,37.66,46.72,2.249,1313,73.8,292.4,1050,5.297,527,386.7,4160,5550,287.35,266,237,75.8,658.75,61.8,110.25,9.84,25.25,50.275,8.76,12500,1539,598,103.6,267.6,130,390,97.4,120,3821,170.9
19980714,14.55,38.86,48,2.266,1309.5,74.35,294,1064,5.289,529,388.9,4370,5520,287.25,262.25,232.5,75.67,656.25,62.475,110.9,9.8,24.92,50.3,8.67,12390,1543,600,103.6,269.5,128.1,381.5,105.15,117,3801,172.7
19980715,14.87,39.32,46.94,2.231,1311,76,294.5,1068,5.307,540,392.3,4335,5495,295.05,260.5,229.75,75.58,641.25,62.2,109,9.65,24.5,50.3,8.66,12420,1517,592,102.6,266.5,126.3,374.6,104.5,115.25,3784,172.9
19980716,14.52,38.51,45.51,2.132,1331,75.9,294,1073,5.304,543,402,4400,5495,337.5,262,230.25,75.65,652.75,62.9,110,9.7,24.35,51.1,8.71,12420,1550,593,104.6,271.6,126.3,377.3,106.1,117,3798,183.5
19980717,13.98,37.48,44.81,2.165,1349.5,76.45,295.1,1074,5.336,539,402,4380,5530,338.25,266,235,77.83,667.5,63.15,110,9.5,24.61,51.975,8.95,12410,1604,595,104.6,278.4,124.7,381,106.1,119,3755,193.2
19980720,13.34,36.3,42.93,2.095,1370,78.4,296.7,1073,5.441,535,396.6,4475,5540,337.05,268,232,76.78,654.25,61.65,112,9.4,24.12,49.975,9,12410,1611,598,104.6,277.5,124,375.6,105.35,117.5,3755,194.1
19980721,13.79,36.84,43.5,1.951,1362,76.55,295.5,1065,5.511,534,387,4685,5510,317.85,264.5,229.5,75.76,644.25,61.925,113.5,9.38,24.08,49.775,8.51,12240,1588,594,103.4,287.2,125.5,372,105.1,116,3760,197.2
19980722,13.79,36.32,43.4,1.934,1368,77.5,294.6,1069,5.638,534,383.5,4650,5480,310.05,258.25,221,75.3,621,61.75,114.8,9.34,23.82,49.6,8.45,12160,1570,595,104.2,284.5,123,370,104.75,112,3773,190.8
19980723,13.88,35.43,42.19,1.948,1383.5,77.2,293.7,1100,5.78,540,381.2,4530,5530,309.15,265.75,226.75,75.15,606.75,61.175,113.95,9.075,23.81,48.35,8.63,12170,1575,597,108.4,283.8,120.5,368.5,105.4,114,3775,163.3
19980724,13.87,35.55,41.99,2.031,1390,80.1,291.2,1132,5.685,570,378.8,4740,5580,302.4,265.25,224.75,74.78,599.5,61.45,111.7,9.13,23.76,49.7,8.41,12180,1586,595,110.9,288.3,120.5,367.5,105.1,114,3815,160.4
19980727,14.22,36.15,42.82,1.965,1373,78.6,290.2,1111,5.628,558,375.5,4610,5510,302.25,260.5,222.75,72.85,597.75,61.325,112.1,9.03,23.91,48.8,8.44,12290,1559,598,111.6,291.1,121,367.5,107.25,113.75,3679,159.2
19980728,14.27,35.99,42.22,1.952,1370,78.2,291.7,1094,5.65,558,383.5,4510,5490,304.35,256,221,72.58,595.75,60.75,115.55,9.03,24.2,49.25,8.53,12650,1538,599,107.4,288,122,368,107.2,112.25,3753,155.5
19980729,14.09,35.33,41.11,1.942,1368,77.6,289.9,1097,5.583,555,380.5,4450,5550,298.9,252.25,220,72.75,592.75,61.075,118.4,9.01,24.22,49.3,8.52,12550,1563,606,107.3,290.4,120.9,365.5,107.6,110.5,3751,153.3
19980730,14.21,35.31,40.97,1.906,1361,77.8,288.9,1101,5.515,561,380.7,4490,5560,298.5,253.25,220.25,73.11,596.25,60.1,123.45,9.1,24.23,49.05,8.84,12530,1540,600,105.1,298.7,119.5,364.7,107.45,110.75,3752,156.6
19980731,14.21,35.34,41.28,1.844,1339,76.5,286.3,1088,5.458,551,377.6,4285,5530,303.65,252.5,217.5,71.54,583,58.875,129.2,9.15,24.17,48.975,8.76,12700,1552,597,105.3,301.3,118.4,362.1,107.95,108.25,3747,151.9
19980803,13.7,35.81,41.88,1.869,1311,74.5,284,1064,5.36,550,371.2,4200,5530,301.2,250.75,213.5,70.4,573.25,58.325,130.9,9.3,23.94,49.65,8.73,12800,1535,587,105.8,301.1,118.4,362.1,107.8,105.75,3730,146.4
19980804,13.75,36.24,42.29,1.895,1327,73.4,288.8,1071,5.453,558,377,4200,5545,294,247.25,213.5,70.45,564.5,59.825,129,9.125,23.79,50.4,8.71,12770,1554,574,105.1,304.7,115,357.3,108.35,105.25,3684,144.8
19980805,13.68,35.77,41.94,1.873,1320.5,73.6,288.2,1080,5.405,558,380.4,4170,5540,296.65,246.75,211.5,72.05,555.5,61.325,130.5,9.22,23.72,50.775,8.85,12780,1553,585,101.4,307.3,113.1,357.7,107.8,101.75,3721,142.8
19980806,13.76,36.33,42.87,1.831,1329.5,73.55,287.8,1074,5.43,544,386.8,4190,5570,296,251.25,210.25,73.72,549.5,61.575,132,9.2,23.14,51.775,8.83,12830,1554,595,101.9,315.2,113,357.5,107.4,101.5,3741,141.7
19980807,13.8,36.72,43.4,1.833,1342,74.15,287,1074,5.273,553,382.3,4160,5670,291.5,251.5,211.25,73.53,538.75,62.875,135.2,9.27,23.3,52.9,8.94,12900,1559,582,101,311.8,116,356,107.8,104,3730,137.1
19980810,13.05,34.44,40.65,1.895,1326.5,73.05,287.8,1062,5.31,547,381.5,4135,5660,294.5,256,214.5,72.51,550.25,62.525,134.2,9.45,23.12,52.175,9.06,12950,1567,580,102.8,306.7,117.6,350.5,106.95,106,3831,139.6
19980811,12.76,34.02,40.01,1.812,1321,71.7,284.5,1043,5.178,545,377.1,4090,5640,292,253.75,214,71.48,565,61.7,124.45,9.42,23.17,51.225,9.05,12810,1548,580,102.9,307.1,118.6,347.5,106.8,105.5,3871,144.2
19980812,12.71,34.13,40.67,1.819,1328,72.6,282.8,1044,5.14,548,374.4,4145,5630,290,259.25,209.25,72.94,559.5,60.225,119.05,9.68,23.26,52.15,8.66,12810,1537,574,101.8,310.6,119.3,347.5,106.7,106.25,3902,138.4
19980813,13.21,35.22,42.25,1.817,1324,72.55,285.3,1046,5.188,547,377.5,4150,5635,284,253.5,206.75,73.39,558.5,60.65,116.85,9.62,23.44,52.825,8.71,12800,1526,570,102,303.1,117.3,347.8,107.15,103.75,3888,137.9
19980814,13.35,35.14,42.43,1.877,1327,72.55,283.9,1045,5.15,552,370.3,4170,5660,278.3,260,206.5,74.23,560.5,60.075,111.6,9.69,23.88,52.675,8.54,12750,1518,565,100.4,304.3,118,348.8,112.45,103.75,3899,137.3
19980817,13.2,34.95,42.42,2.041,1336,73.3,285.3,1035.5,5.11,552,366.2,4085,5675,282.2,262.5,208.5,75.23,565.5,59.225,110.95,9.77,24.08,43.5,8.59,12720,1522,568,96.7,295.3,119.2,353.7,111.8,104.75,3909,137.7
19980818,12.92,34.1,41.28,1.983,1327,72.8,285.3,1045,5.07,546,370.4,4050,5615,279.8,258.25,208.75,74.18,568.25,60.375,116.3,9.565,24.15,44.075,8.58,12730,1518,568,97.3,296.5,119.7,355.6,112.8,104,3911,138.7
19980819,13.16,34.03,40.66,1.917,1332.5,73.05,283.9,1071,5.068,547,371.8,4100,5530,278.05,258,209.75,74.96,581.5,59.25,117.85,9.62,24.35,43.675,8.53,12840,1545,568,98.9,295.9,121.2,358.5,112.05,104.25,3949,141.9
19980820,13.54,35.22,41.69,1.953,1345,74.5,285.6,1057,5.145,541,373.8,4185,5500,284.5,255.75,208.25,74.68,576.75,59,113.95,9.55,24.21,43.25,8.49,12790,1545,585,98.9,294.4,123.8,358.3,112.05,107.25,3992,141.2
19980821,13.37,34.2,40.91,1.947,1340,73.15,285.2,1038,5.165,536,370.3,4130,5500,288,253,205.5,74.05,530.75,58.025,115.4,9.37,23.83,41.675,8.19,12800,1536,573,102.7,297.4,120.5,353,112.05,106,3984,134.4
19980824,13.64,34.76,41.37,1.926,1354,74.5,285,1041,5.125,538,372.7,4180,5480,291,253,205.75,75.67,531.75,58.875,117.5,9.19,23.9,41.6,7.93,12810,1510,564,100.5,301.8,119.7,354,111.5,108.25,3919,134.9
19980825,13.77,35.31,41.1,1.828,1350,74.85,283.3,1041,5.01,536,366.8,4140,5470,288,247.5,203.5,75.03,537,58.65,123.8,9.18,24.09,40.75,7.93,13090,1512,567,100.3,299.2,118.2,355,110.8,108.25,3919,135.3
19980826,13.58,35.24,40.6,1.762,1344,73.35,282.2,1038,4.965,535,362,4170,5455,282.4,245.25,198.25,74.9,531.25,59.5,120.25,9.22,23.81,41.2,7.53,13290,1535,558,101.9,300.8,117.4,352.3,112.65,104.25,3950,134.1
19980827,13.23,34.29,40.04,1.672,1339,73.8,276.7,1028,4.855,536,354.7,4080,5490,275.15,243.75,195.5,73.4,527,60.225,120.6,9.12,23.68,41.075,7.5,13080,1544,555,99.1,304.3,116.3,351.3,113.2,101.5,3951,135.2
19980828,13.5,34.97,40.88,1.664,1362,72.35,275.4,1029,4.632,542,355.6,4120,5360,272.5,241.25,189.75,72.4,518,60.425,122.5,9,23.64,39.275,7.56,13140,1560,544,97.6,297.9,115.8,349.4,112.75,99,3947,134.4
19980831,13.34,35.29,40.61,1.752,1362,72.05,276.5,1029,4.618,542,359.5,4120,5360,277,237.5,187.25,72.11,514.75,59,121,9.1,23.54,37.275,7.55,13080,1575,528,98.2,287.9,116.4,350.8,112.9,99.5,3951,133.9
19980901,13.73,37.26,41.36,1.786,1383,76.6,279.8,1053,4.73,539,364.9,4145,5310,280.5,236.5,190,73.4,523,59,118.7,9.245,23.37,36.725,7.38,13010,1580,528,98.2,277.4,117.7,350.6,113.8,99.75,4000,135.6
19980902,13.67,37.06,40.6,1.652,1414.5,74.35,281.1,1044,4.778,536,369.9,4130,5320,282,240,192.25,74.76,525.25,58.3,119,9.23,23.67,37.95,7.7,12980,1596,539,97.9,286.2,119.5,356.5,115.5,103,4022,133.9
19980903,14.67,39.61,42.51,1.712,1427,75.2,286,1049,4.888,541,370.1,4295,5340,286.3,244.25,195.5,74.5,524,57.9,118.25,9.3,24.15,37.3,7.54,12990,1573,536,97,285.5,119.8,355.8,115.05,103,4055,133.3
19980904,14.59,39.13,42.08,1.783,1407,75.3,287.8,1046,4.968,539,367.2,4320,5355,289,246,195.5,73.9,523,58.125,118.9,9.4,24.35,37.125,7.59,12970,1568,537,95.8,287.6,120,356,115.9,104,4007,132.3
19980907,14.59,39.13,42.08,1.783,1415,75.3,287.8,1047,4.968,542,367.2,4355,5370,289,246,195.5,73.9,523,58.125,118.9,9.4,24.35,37.125,7.59,12990,1568,537,91,287.6,120,356,115.9,104,4080,132.3
19980908,14.29,38.61,41.36,1.874,1404,77.15,286.9,1043,4.854,541,361.2,4345,5350,282.2,250,200.25,73.87,526,58.95,122.05,9.08,24.37,37.975,7.35,13040,1560,537,92.1,283.7,120.9,358,116.45,107.25,4115,134.2
19980909,14.12,38.65,41.07,1.833,1383,78.1,285.1,1039,4.893,541,359.7,4260,5355,285.45,245,198.5,73.5,521,58.95,119.5,8.9,24.15,38.95,7.21,13100,1569,536,91.1,283.4,122,358,115.7,104.75,4070,132.8
19980910,14.67,40.84,42.85,1.958,1376,77.5,291.4,1036,4.995,534,365.5,4210,5395,295.5,248,200.5,72.95,525,59.825,117,9.08,24.44,38.375,7,13080,1585,537,93,284.2,120.6,358,110.15,106,4089,133.5
19980911,14.34,40.56,42.52,1.878,1375,76.85,294.4,1035,4.973,526,366.3,4060,5440,304.15,243.5,195.75,73.1,527,61.325,110.95,9.02,25.16,38.825,7.1,13160,1550,532,91.6,284.5,120.2,357.5,110.2,104,4070,131.3
19980914,14.42,40.55,43.27,1.945,1368.5,76.1,291,1036,4.91,526,367.4,4120,5400,300.5,248.5,196.75,73.68,529.75,61.275,107,9.12,25.2,39.425,7.03,13140,1558,529,89.2,291,119.2,357.5,109.55,105.75,4023,131.5
19980915,14.57,40.25,43.59,2.123,1373,77,290.5,1036,4.906,528,368.6,4155,5400,295,254.25,198.75,73.3,532,62.125,111.3,9.18,25.11,41.175,7.15,13140,1528,524,89.2,286.8,121.5,363.4,110.35,108,4023,133
19980916,14.53,39.83,43.3,2.241,1357,76.2,288,1036,4.87,528,361.9,4090,5370,292.75,249,197.75,73.52,522.25,61.45,111.25,9.16,25.24,40.875,7.31,13020,1533,527,88.5,269.6,121.5,365.6,110,108,3950,128.9
19980917,14.86,40.54,43.74,2.138,1353,74.9,291.2,999,4.937,524,360.4,4075,5350,294.75,253.5,195.75,73.02,520.25,62.35,108,9.19,25.31,41.35,6.95,13000,1505,534,91.3,270.2,120.6,365.6,109.5,108.25,3944,127.2
19980918,15.49,42.28,45.58,2.26,1349,74.6,291.4,1006,4.927,534,363.4,4130,5390,298.2,254.5,193.75,73.86,523,62.5,104.5,9.15,25.65,40.725,6.67,12930,1519,536,93.6,261.5,119.5,365.6,105.4,109.25,3975,123.9
19980921,15.49,41.99,45.47,2.187,1343,74.45,288.8,991,4.807,525,356.1,4070,5415,290.05,256,193.25,73.93,532,62.05,101.95,9.09,25.55,41.7,6.91,12850,1522,543,94.8,260.8,121,363.6,103.3,109.5,4037,125.9
19980922,15.67,42.16,46.22,2.186,1328.5,73.95,287.7,992,4.846,524,353.3,4130,5400,283.75,274.25,206.5,74.9,529.75,61.8,102.85,9.275,25.5,41.375,7.19,12980,1521,536,98.6,263.4,120.2,366.8,105.85,115.5,4010,126.8
19980923,15.81,41.91,45.73,2.131,1330,75.5,289.7,1009,5.002,529,355.5,4180,5390,286,274.25,205.5,74.01,526.25,60.975,103.05,9.25,24.97,41.625,7.1,12980,1533,531,98.6,263.1,119.6,364.3,104.75,112.75,4010,126.4
19980924,15.98,42.39,45.83,2.179,1337,75.35,293.9,1002,5.113,525,360.9,4075,5365,292,278.75,208.5,71.88,531,60.875,104,9.395,24.99,41.95,6.98,13160,1527,529,99.4,265.6,121.5,365.9,103.4,113.25,4053,127.7
19980925,15.75,41.82,45.55,2.181,1347,75.8,293.7,998,5.13,530,355.1,4135,5380,292.5,276.25,210.5,72.6,528,60.5,104.65,9.27,24.58,41.8,7.04,13160,1519,524,102.5,263.3,120.3,364.5,97.9,113,4204,128.1
19980928,15.64,41.73,45.82,2.031,1343,74.95,295.3,994,5.25,528,353.8,4080,5365,290.55,276.75,210.5,73.45,532.25,59.625,108.35,9.29,24.58,43.1,6.93,12350,1536,522,103.1,264.7,120.8,363.9,98.75,113,4234,129.2
19980929,15.98,41.86,46.27,2.347,1352,74.8,294.2,999,5.36,539,347.2,4155,5355,282,276.75,211.75,70.93,527.25,59.5,105.7,9.27,24.12,42.625,7.04,12210,1552,528,101.2,264.7,120.1,360.1,100.15,112.5,4287,127.7
19980930,16.14,42.11,47.74,2.433,1331,73.3,296.4,987,5.36,528,353.4,4065,5335,281.15,269.25,209,71.4,520.75,59.075,105.15,9.17,24.28,42.625,7.13,12190,1512,525,103.7,255.8,119.3,355.3,100,112,4271,125.4
19981001,15.43,41.56,45.94,2.414,1345,72.9,299.6,995.5,5.295,524,350.4,4080,5315,284.5,269,204.75,71.1,515.25,59.525,102.7,9.125,24,42.55,7.62,12250,1513,540,104.8,257.7,118.4,350.4,98.1,109.25,4402,125
19981002,15.64,42.23,47.24,2.432,1334,72.1,300.5,973,5.207,517,348,4065,5275,283.5,276,206.5,71.5,515.75,59.525,103.45,9.16,24.19,42.175,7.35,12290,1538,537,103,259.2,118.5,356.7,97.45,110.25,4470,124.7
19981005,15.39,41.89,46.89,2.393,1322,71,296.9,966,5.065,514,337.4,3930,5200,280,286.5,209.75,72.55,521,59.4,103.8,9.195,24.58,41.55,7.36,12080,1525,533,102.2,263.1,120.6,362.3,101.3,112.5,4610,125.1
19981006,15.5,42.37,47.37,2.346,1327,71.65,296.1,978,5.09,520,342.2,3870,5250,282.6,283.75,210.25,74.25,522.75,60.3,105.5,9.2,24.35,40.85,7.27,11930,1541,538,102.8,258.5,120.8,366.1,102.2,112.5,4750,126.7
19981007,15.06,40.94,45.36,2.393,1343,72.55,300.7,988,5.137,525,352,3915,5340,286.3,295.5,217.25,74.25,533.5,61.25,107.35,9.255,24.76,42.3,7.48,11840,1528,536,101.4,268.5,122.9,363.5,102,116.75,4755,131.1
19981008,14.42,39.45,43.3,2.254,1339,71.8,299.8,968,4.997,517,349.5,3860,5360,282.75,299,217.25,73.2,540.5,60.95,111.45,9.29,24.58,42.35,7.27,11560,1533,530,97.4,275.4,121.5,366.8,100.95,118.25,4895,135.8
19981009,14.58,39.37,43.79,2.191,1360,72.15,296.3,950,4.8,507,344.5,3895,5370,283.75,296.75,221.5,72.68,564,62.45,108.5,9.26,24.81,42.85,7.6,11700,1528,538,94.5,273.8,123.8,371,126.7,120.5,5008,144.8
19981012,14.44,38.6,43.5,2.089,1368,72.35,296.3,957,4.838,506,342.5,3890,5360,278.5,290.25,220,71.9,557,62.75,103.4,9.22,24.71,42.65,7.66,11600,1525,532,93.4,271,123.8,371,127.35,119.75,4868,141.8
19981013,14.23,38.59,43.46,2.084,1366,72.9,296.6,956,4.84,502,344.3,3850,5425,279,296,228,71.36,563.5,63.375,104.15,9.15,24.32,42.75,7.66,11600,1501,525,97,266.2,124.2,368.3,122.75,120.75,4728,146.2
19981014,14.05,38.16,43.52,2.041,1348,72.4,296,953,4.83,503,341,3835,5425,278,294,228,71.45,556.25,64.075,104.7,9.15,24.24,42.775,7.78,11250,1528,486,95,262.4,124,365.6,122.95,120,4588,140.9
19981015,14.05,38.16,43.91,2.095,1347,72.4,297.5,949,4.895,495,343,3800,5420,275,291.75,227.25,69.15,556,64.1,106.85,9.15,24.57,42.775,7.72,11290,1556,505,93.5,264.3,126,366.7,121.7,117.25,4568,137.7
19981016,14.15,39.12,44.18,2.109,1357,74.35,300,964,4.95,504,346.7,3980,5425,280.95,295.75,225.5,68.03,557.5,64.05,104.5,9.2,24.84,41.85,7.9,11450,1538,526,93.2,268.1,127.9,371.9,121.2,118.25,4397,137.9
19981019,13.35,37.72,42.08,2.143,1343,73.75,296.1,974,4.885,504,338,4060,5390,276,294,222,67.96,551.5,64.575,106.75,9.17,24.94,40.375,7.62,11530,1542,524,91.4,272,126.8,371.1,121.5,116,4628,136.9
19981020,13.43,37.75,42.95,2.202,1341.5,73.35,296.2,976,4.885,508,337,4060,5415,272.75,286.25,219,68.81,551,64.3,103.95,9.12,25.15,40.425,7.75,12010,1565,523,92.6,268.6,124.2,372.1,120.2,114.25,4800,138.9
19981021,14.08,39.17,43.98,2.18,1342,72.9,295.2,955,4.885,499,342.5,4000,5480,275,287,219,69.2,550.5,63.85,105.35,9.14,25.3,41.125,7.66,12270,1543,526,92.3,264.8,125,374.2,118.4,115,4265,139.6
19981022,13.97,38.54,43.4,2.176,1332,72.6,292.1,951,4.883,497,337.9,4010,5440,273.85,294,221.25,67.36,555.5,64.45,106.75,9.035,25.23,40.3,7.74,12200,1546,529,90.9,257.6,126.2,374,119.3,115.75,3931,140.2
19981023,14.05,38.65,43.65,2.164,1321,72.35,292.7,957,4.875,505,340.7,4040,5500,276.8,295.25,218.75,68.12,548.5,65.175,106.85,8.87,24.89,40.5,7.75,12310,1535,536,90,262.9,125.3,370,119.75,115.25,3694,138.8
19981026,14.23,39.16,44.48,2.298,1290,71.65,292.2,947,4.983,498,341.7,3930,5480,275.5,299.75,219,67.56,548.5,65.95,110.3,8.88,24.64,39.575,7.63,12400,1514,528,83.1,260.8,125.3,372.9,120.4,115.5,3717,140.3
19981027,14.13,38.79,44.14,2.108,1304,71,293.5,948.5,4.945,490,344.6,3935,5520,282.05,295.25,219,68.07,548,65.675,105.35,9,24.54,39.85,7.55,12430,1506,531,91.5,257.8,126.4,371.9,119,115.5,3500,140.2
19981028,14.29,38.83,44.76,1.972,1295,70.4,293.2,953,5.048,492,344.6,3890,5525,281,295,219,68.18,552.5,65.925,106.4,8.99,24.82,38.95,7.76,10870,1488,548,89.4,256.1,126.6,374.7,119.05,115.5,3360,141.1
19981029,14.24,38.36,44.9,2.348,1304,71.15,294.8,951,5.075,495,336.7,3940,5535,276.6,290.5,218.75,67.12,551.75,64.925,107.4,8.96,24.85,37.675,7.7,11010,1509,540,85.6,263.9,126.7,374.1,117.55,114.75,3274,141.3
