,last
128831,28455
128832,28456
128833,28455
128834,28456
128835,28457
128836,28457
128837,28457
128838,28456
128839,28460
128840,28455
128841,28453
128842,28453
128843,28452
128844,28451
128845,28445
128846,28449
128847,28445
128848,28444
128849,28440
128850,28438
128851,28438
128852,28437
128853,28436
128854,28437
128855,28437
128856,28434
128857,28433
128858,28433
128859,28431
128860,28434
128861,28435
128862,28436
128863,28437
128864,28439
128865,28439
128866,28440
128867,28443
128868,28445
128869,28445
128870,28447
128871,28442
128872,28440
128873,28437
128874,28436
128875,28435
128876,28438
128877,28439
128878,28436
128879,28437
128880,28440
128881,28435
128882,28431
128883,28430
128884,28427
128885,28427
128886,28424
128887,28428
128888,28430
128889,28428
128890,28428
128891,28425
128892,28424
128893,28426
128894,28430
128895,28430
128896,28428
128897,28427
128898,28427
128899,28429
128900,28425
128901,28431
128902,28428
128903,28435
128904,28438
128905,28435
128906,28438
128907,28433
128908,28432
128909,28431
128910,28429
128911,28429
128912,28430
128913,28431
128914,28431
128915,28431
128916,28432
128917,28429
128918,28429
128919,28427
128920,28430
128921,28426
128922,28430
128923,28433
128924,28437
128925,28439
128926,28436
128927,28435
128928,28436
128929,28440
128930,28437
128931,28438
128932,28438
128933,28438
128934,28440
128935,28440
128936,28440
128937,28435
128938,28435
128939,28437
128940,28438
128941,28439
128942,28439
128943,28439
128944,28439
128945,28439
128946,28438
128947,28434
128948,28434
128949,28431
128950,28436
128951,28436
128952,28437
128953,28434
128954,28431
128955,28434
128956,28428
128957,28427
128958,28431
128959,28429
128960,28425
128961,28425
128962,28423
128963,28424
128964,28423
128965,28420
128966,28418
128967,28416
128968,28415
128969,28411
128970,28410
128971,28409
128972,28405
128973,28409
128974,28412
128975,28411
128976,28413
128977,28419
128978,28420
128979,28420
128980,28418
128981,28416
128982,28414
128983,28412
128984,28412
128985,28412
128986,28411
128987,28413
128988,28407
128989,28406
128990,28405
128991,28400
128992,28400
128993,28401
128994,28400
128995,28400
128996,28406
128997,28405
128998,28405
128999,28401
129000,28400
129001,28400
129002,28399
129003,28398
129004,28398
129005,28396
129006,28395
129007,28398
129008,28400
129009,28400
129010,28400
129011,28400
129012,28400
129013,28404
129014,28405
129015,28407
129016,28404
129017,28404
129018,28403
129019,28401
129020,28400
129021,28403
129022,28404
129023,28400
129024,28401
129025,28399
129026,28401
129027,28401
129028,28403
129029,28405
129030,28406
129031,28410
129032,28414
129033,28408
129034,28412
129035,28409
129036,28415
129037,28413
129038,28417
129039,28415
129040,28413
129041,28410
129042,28411
129043,28413
129044,28416
129045,28410
129046,28409
129047,28413
129048,28410
129049,28413
129050,28415
129051,28416
129052,28418
129053,28413
129054,28415
129055,28413
129056,28410
129057,28413
129058,28413
129059,28412
129060,28412
129061,28412
129062,28414
129063,28414
129064,28419
129065,28421
129066,28422
129067,28425
129068,28416
129069,28425
129070,28427
129071,28428
129072,28429
129073,28433
129074,28441
129075,28438
129076,28438
129077,28442
129078,28434
129079,28422
129080,28441
129081,28442
129082,28442
129083,28449
129084,28448
129085,28449
129086,28452
129087,28444
129088,28446
129089,28452
129090,28464
129091,28470
129092,28475
129093,28485
129094,28480
129095,28477
129096,28472
129097,28472
129098,28469
129099,28469
129100,28472
129101,28472
129102,28473
129103,28463
129104,28473
129105,28470
129106,28474
129107,28475
129108,28470
129109,28467
129110,28467
129111,28460
129112,28461
129113,28452
129114,28446
129115,28448
129116,28448
129117,28450
129118,28453
129119,28453
129120,28453
129121,28455
129122,28446
129123,28443
129124,28446
129125,28444
129126,28440
129127,28450
129128,28450
129129,28453
129130,28453
129131,28453
129132,28453
129133,28453
129134,28453
129135,28453
129136,28453
129137,28451
129138,28451
129139,28450
129140,28452
129141,28452
129142,28452
129143,28451
129144,28451
129145,28453
129146,28453
129147,28455
129148,28453
129149,28453
129150,28454
129151,28457
129152,28455
129153,28453
129154,28454
129155,28454
129156,28455
129157,28454
129158,28458
129159,28468
129160,28465
129161,28469
129162,28470
129163,28476
129164,28471
129165,28466
129166,28466
129167,28470
129168,28469
129169,28465
129170,28465
129171,28466
129172,28465
129173,28464
129174,28467
129175,28467
129176,28465
129177,28462
129178,28462
129179,28457
129180,28455
129181,28457
129182,28457
129183,28458
129184,28451
129185,28455
129186,28455
129187,28449
129188,28446
129189,28445
129190,28445
129191,28441
129192,28438
129193,28440
129194,28435
129195,28443
129196,28440
129197,28447
129198,28445
129199,28441
129200,28444
129201,28449
129202,28448
129203,28450
129204,28455
129205,28455
129206,28456
129207,28457
129208,28457
129209,28458
129210,28458
129211,28458
129212,28458
129213,28458
129214,28458
129215,28456
129216,28464
129217,28466
129218,28466
129219,28466
129220,28466
129221,28466
129222,28466
129223,28466
129224,28466
129225,28463
129226,28465
129227,28466
129228,28459
129229,28464
129230,28466
129231,28466
129232,28458
129233,28458
129234,28463
129235,28467
129236,28467
129237,28467
129238,28467
129239,28467
129240,28467
129241,28466
129242,28467
129243,28462
129244,28455
129245,28455
129246,28463
129247,28461
129248,28462
129249,28463
129250,28463
129251,28463
129252,28463
129253,28466
129254,28463
129255,28470
129256,28474
129257,28469
129258,28472
129259,28466
129260,28462
129261,28462
129262,28472
129263,28468
129264,28468
129265,28464
129266,28461
129267,28459
129268,28457
129269,28455
129270,28454
129271,28454
129272,28454
129273,28454
129274,28462
129275,28460
129276,28453
129277,28460
129278,28452
129279,28452
129280,28451
129281,28446
129282,28445
129283,28446
129284,28439
129285,28437
129286,28434
129287,28436
129288,28000
129289,28425
129290,28425
129291,28423
129292,28426
129293,28433
129294,28447
129295,28451
129296,28454
129297,28454
129298,28440
129299,28436
129300,28432
129301,28430
129302,28427
129303,28427
129304,28436
129305,28433
129306,28425
129307,28423
129308,28418
129309,28410
129310,28414
129311,28414
129312,28419
129313,28416
129314,28423
129315,28428
129316,28439
129317,28446
129318,28447
129319,28441
129320,28448
129321,28450
129322,28455
129323,28456
129324,28465
129325,28463
129326,28463
129327,28455
129328,28452
129329,28490
129330,28433
129331,28021
129332,28430
129333,28430
129334,28423
129335,28450
129336,28439
129337,28432
129338,28436
129339,28439
129340,28441
129341,28435
129342,28447
129343,28449
129344,28450
129345,28451
129346,28453
129347,28449
129348,28449
129349,28450
129350,28450
129351,28449
129352,28455
129353,28456
129354,28456
129355,28455
129356,28456
129357,28449
129358,28450
129359,28451
129360,28450
129361,28450
129362,28451
129363,28448
129364,28448
129365,28441
129366,28440
129367,28438
129368,28441
129369,28440
129370,28445
129371,28448
129372,28436
129373,28441
129374,28432
129375,28436
129376,28434
129377,28434
129378,28435
129379,28435
129380,28432
129381,28439
129382,28438
129383,28438
129384,28437
129385,28440
129386,28001
129387,28000
129388,28429
129389,28427
129390,28435
129391,28433
129392,28436
129393,28437
129394,28440
129395,28438
129396,28428
129397,28427
129398,28424
129399,28419
129400,28424
129401,28418
129402,28418
129403,28418
129404,28414
129405,28417
129406,28408
129407,28408
129408,28407
129409,28402
129410,28400
129411,28401
129412,28400
129413,28398
129414,28398
129415,28397
129416,28404
129417,28408
129418,28399
129419,28408
129420,28405
129421,28399
129422,28407
129423,28404
129424,27953
129425,28411
129426,28413
129427,28412
129428,28410
129429,28419
129430,28420
129431,28424
129432,28416
129433,28420
129434,28415
129435,28408
129436,28415
129437,28415
129438,28412
129439,28406
129440,28413
129441,27959
129442,28420
129443,28415
129444,28415
129445,28413
129446,28412
129447,28410
129448,28402
129449,28402
129450,28398
129451,28395
129452,28393
129453,28407
129454,28411
129455,28411
129456,28418
129457,28432
129458,28430
129459,28444
129460,28439
129461,28432
129462,28431
129463,28429
129464,28431
129465,28430
129466,28433
129467,28419
129468,28416
129469,28410
129470,28399
129471,28397
129472,28403
129473,28398
129474,28397
129475,28394
129476,27951
129477,28406
129478,27950
129479,28386
129480,28389
129481,28377
129482,28374
129483,28371
129484,27930
129485,28367
129486,28360
129487,28359
129488,28360
129489,28362
129490,28361
129491,28366
129492,28376
129493,28371
129494,28370
129495,28368
129496,28372
129497,28382
129498,28374
129499,28383
129500,28384
129501,28390
129502,28388
129503,28380
129504,27936
129505,27934
129506,27934
129507,28383
129508,28376
129509,28384
129510,28388
129511,28386
129512,28395
129513,28385
129514,28394
129515,28380
129516,28400
129517,28370
129518,28366
129519,28359
129520,28357
129521,28350
129522,28350
129523,28346
129524,28340
129525,28330
129526,28328
129527,28340
129528,28348
129529,28344
129530,28348
129531,27877
129532,28359
129533,28350
129534,28350
129535,28347
129536,28346
129537,28348
129538,28364
129539,28362
129540,28356
129541,28355
129542,28359
129543,28360
129544,28363
129545,28367
129546,28376
129547,28365
129548,28375
129549,28372
129550,28374
129551,28367
129552,28367
129553,28359
129554,28365
129555,28376
129556,28377
129557,28380
129558,28380
129559,28380
129560,28380
129561,28380
129562,27940
129563,28387
129564,28386
129565,28386
129566,28386
129567,28385
129568,28388
129569,28387
129570,28383
129571,27947
129572,28376
129573,28379
129574,28384
129575,28376
129576,28365
129577,28362
129578,28357
129579,28362
129580,28361
129581,28359
129582,28352
129583,28346
129584,28346
129585,28344
129586,28344
129587,28342
129588,28349
129589,28354
129590,28353
129591,28346
129592,28349
129593,28350
129594,28347
129595,28349
129596,28347
129597,28347
129598,28343
129599,28338
129600,28330
129601,28327
129602,27895
129603,28328
129604,28331
129605,27927
129606,28350
129607,28356
129608,28355
129609,28350
129610,28353
129611,28354
129612,28366
129613,28370
129614,28370
129615,28370
129616,28376
129617,27950
129618,28356
129619,28350
129620,28350
129621,28345
129622,28345
129623,28348
129624,28346
129625,28340
129626,28331
129627,28323
129628,28326
129629,28327
129630,28329
129631,28320
129632,28320
129633,28320
129634,28320
129635,28320
129636,28320
129637,28314
129638,28311
129639,28314
129640,28318
129641,28330
129642,28339
129643,28340
129644,28332
129645,28333
129646,28333
129647,28329
129648,28329
129649,28330
129650,28335
129651,28327
129652,28327
129653,28327
129654,28326
129655,28323
129656,28323
129657,28334
129658,28331
129659,28326
129660,28326
129661,28324
129662,28327
129663,28330
129664,28324
129665,28323
129666,28333
129667,28322
129668,28322
129669,28319
129670,28310
129671,28308
129672,28300
129673,28300
129674,28302
129675,28296
129676,28294
129677,28292
129678,27850
129679,28278
129680,28275
129681,28286
129682,28283
129683,28285
129684,28288
129685,28289
129686,28294
129687,28298
129688,28296
129689,28289
129690,28290
129691,28287
129692,28290
129693,28290
129694,28288
129695,28277
129696,28269
129697,28265
129698,28267
129699,28263
129700,28267
129701,28272
129702,28265
129703,28266
129704,28271
129705,28278
129706,28280
129707,28282
129708,28280
129709,28276
129710,28262
129711,28266
129712,28258
129713,28250
